0.001	0.004101881098286988
0.011	0.04529342976144715
0.021	0.08668549201202627
0.031	0.12812621793584006
0.041	0.1694765141217599
0.051000000000000004	0.2106093085785109
0.061	0.2514088481045319
0.07100000000000001	0.29177002716846645
0.081	0.331597747348525
0.091	0.37080630637446255
0.101	0.40931881581404406
0.111	0.44706664644915917
0.121	0.483988900391357
0.131	0.5200319089952901
0.14100000000000001	0.5551487556387733
0.151	0.5892988224509339
0.161	0.6224473600842393
0.171	0.6545650796422704
0.181	0.6856277658925212
0.191	0.7156159109117997
0.201	0.7445143673314214
0.211	0.7723120203695488
0.221	0.7990014778588419
0.231	0.8245787774989339
0.241	0.8490431105850349
0.251	0.8723965614857272
0.261	0.8946438621652864
0.271	0.9157921610679349
0.281	0.9358508057034944
0.291	0.9548311382961088
0.301	0.9727463038793343
0.311	0.9896110702426979
0.321	1.0054416591562134
0.331	1.0202555883202513
0.341	1.0340715235089972
0.35100000000000003	1.0469091403960205
0.361	1.0587889955703895
0.371	1.0697324062712257
0.381	1.0797613383876334
0.391	1.0888983022895347
0.401	1.0971662560728843
0.41100000000000003	1.1045885158205193
0.421	1.1111886724968112
0.431	1.116990515110887
0.441	1.1220179597993947
0.451	1.1262949844952317
0.461	1.129845568863694
0.47100000000000003	1.1326936392022335
0.481	1.1348630180138963
0.491	1.1363773779782156
0.501	1.1372602000563474
0.511	1.1375347354799366
0.521	1.1372239713852315
0.531	1.1363505998657808
0.541	1.1349369902281672
0.551	1.1330051642461219
0.561	1.1305767742186492
0.5710000000000001	1.1276730836478008
0.581	1.124314950361231
0.591	1.1205228119138388
0.601	1.1163166731115268
0.611	1.1117160955084997
0.621	1.1067401887375576
0.631	1.1014076035404763
0.641	1.0957365263728924
0.651	1.0897446754651376
0.661	1.0834492982271051
0.671	1.0768671698916275
0.681	1.0700145932968885
0.6910000000000001	1.062907399714232
0.7010000000000001	1.0555609506331731
0.711	1.0479901404207355
0.721	1.0402093997771769
0.731	1.0322326999149556
0.741	1.0240735573922717
0.751	1.0157450395368337
0.761	1.0072597703995583
0.771	0.9986299371817635
0.781	0.9898672970831256
0.791	0.9809831845210855
0.801	0.971988518675735
0.811	0.9628938113173003
0.8210000000000001	0.9537091748763035
0.8310000000000001	0.9444443307192798
0.841	0.9351086175955552
0.851	0.9257110002230909
0.861	0.9162600779837611
0.871	0.9067640937006409
0.881	0.8972309424719982
0.891	0.8876681805386315
0.901	0.8780830341630921
0.911	0.8684824085010455
0.921	0.8588728964467147
0.931	0.8492607874358635
0.9410000000000001	0.8396520761912575
0.9510000000000001	0.8300524713968979
0.961	0.8204674042886163
0.971	0.8109020371497999
0.981	0.8013612717021759
0.991	0.791849757382603
1.001	0.7823718994978283
1.011	0.7729318672500807
1.021	0.7635336016272248
1.031	0.7541808231520116
1.041	0.7448770394856967
1.051	0.7356255528820022
1.061	0.726429467488032
1.071	0.717291696489359
1.081	0.7082149690970428
1.091	0.6992018373748682
1.101	0.6902546829055518
1.111	0.6813757232951134
1.121	0.6725670185149984
1.131	0.6638304770819271
1.141	0.6551678620757615
1.151	0.6465807969960161
1.1609999999999998	0.6380707714578993
1.1709999999999998	0.6296391467290492
1.1809999999999998	0.6212871611083518
1.1909999999999998	0.6130159351484409
1.2009999999999998	0.6048264767236768
1.2109999999999999	0.596719685945568
1.2209999999999999	0.5886963599277514
1.2309999999999999	0.5807571974027892
1.2409999999999999	0.5729028031931546
1.251	0.5651336925388866
1.261	0.5574502952844844
